get_method,50,131,109,269,"22,73","0,000%","4,53556","0,74","0,65","168,0"
user_info_2,50,164,110,1157,"155,91","0,000%","4,52612","2,05","1,08","463,0"
user_info_3,50,160,110,1142,"151,84","0,000%","4,52489","1,63","1,07","368,0"
object_info_1,50,129,108,237,"18,24","0,000%","4,52243","1,02","0,72","231,0"
object_info_2,50,141,108,568,"69,68","0,000%","4,53104","2,00","0,71","453,0"
object_info_3,50,151,109,1148,"145,47","0,000%","4,53186","2,32","0,72","525,0"
object_info_4,50,135,109,272,"24,48","0,000%","4,53022","1,04","0,71","235,0"
TOTAL,350,144,108,1157,"104,20","0,000%","29,55831","10,07","5,28","349,0"
