get_method,500,137,109,1174,"74,74","0,000%","4,74635","0,78","0,68","168,0"
user_info_2,500,149,109,1175,"118,44","0,000%","4,74581","2,15","1,13","463,0"
user_info_3,500,149,109,1167,"118,42","0,000%","4,74482","1,71","1,13","368,0"
object_info_1,500,146,109,1169,"111,53","0,000%","4,74419","1,07","0,76","231,0"
object_info_2,500,151,109,3136,"165,87","0,000%","4,74410","2,10","0,74","453,0"
object_info_3,500,139,108,1159,"90,31","0,000%","4,76186","2,44","0,76","525,0"
object_info_4,500,147,108,1161,"117,32","0,000%","4,76077","1,09","0,75","235,0"
TOTAL,3500,145,108,3136,"116,91","0,000%","32,97003","11,24","5,89","349,0"
